label,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,underclassman,athleticism_score,production_score,final_score,imp_grade,posi_CB,posi_DB,posi_DC,posi_DE,posi_DL,posi_DT,posi_EDGE,posi_FB,posi_FS,posi_G,posi_IB,posi_K,posi_LB,posi_LS,posi_NT,posi_OB,posi_OC,posi_OG,posi_OH,posi_OL,posi_OT,posi_P,posi_QB,posi_RB,posi_S,posi_SAF,posi_SS,posi_ST,posi_T,posi_TE,posi_WO,posi_WR,conf_Group of 5,conf_Power 5
CLE_Sashi Brown,74.13181818181819,243.5909090909091,32.614318181818184,78.00136363636364,14.681818181818182,1.264090909090909,3.6627272727272726,28.75,101.31818181818181,3.9650000000000003,2.5954545454545457,0.0,0.0,65.36454545454545,73.27136363636363,70.95454545454545,6.100909090909091,0.0,0.045454545454545456,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.0,0.09090909090909091,0.8181818181818182
CLE_Tom Heckert,73.765,249.28,32.575,50.1,17.88,1.4908000000000001,4.2568,27.88,99.48,4.916,2.8212,0.0,0.0,66.1524,65.3192,67.9792,6.0248,0.0,0.24,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.12,0.8
DAL_Jerry Jones,74.23933774834437,244.91390728476821,32.61105960264901,51.329668874172185,12.708609271523178,1.1534437086092715,3.330662251655629,24.63907284768212,85.44370860927152,4.163841059602649,2.452649006622517,1.2359602649006622,0.006622516556291391,69.96370860927152,68.67165562913907,70.66940397350993,6.026026490066225,0.052980132450331126,0.13245033112582782,0.019867549668874173,0.07947019867549669,0.059602649006622516,0.046357615894039736,0.0,0.0,0.0,0.013245033112582781,0.006622516556291391,0.013245033112582781,0.12582781456953643,0.0,0.0,0.0,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.0728476821192053,0.013245033112582781,0.0,0.026490066225165563,0.07947019867549669,0.019867549668874173,0.0,0.0,0.0,0.039735099337748346,0.059602649006622516,0.09933774834437085,0.006622516556291391,0.18543046357615894,0.7483443708609272
DEN_Brian Xanders,73.81944444444444,239.55555555555554,32.125,0.0,15.277777777777779,1.3305555555555555,3.7666666666666666,27.47222222222222,92.83333333333333,5.547777777777778,3.4483333333333333,0.5033333333333333,0.0,63.87611111111111,73.66222222222223,71.43222222222222,6.0616666666666665,0.0,0.2777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.9444444444444444
DEN_George Paton,73.86160714285714,232.96428571428572,32.36607142857143,75.29910714285714,3.4285714285714284,0.6860714285714286,1.9785714285714284,14.642857142857142,50.392857142857146,1.5250000000000001,0.6242857142857143,4.652142857142857,0.14285714285714285,75.3917857142857,72.97214285714286,74.31178571428572,6.062857142857142,0.17857142857142858,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.9285714285714286
DEN_Jim Goodman,73.06944444444444,243.55555555555554,32.40277777777778,0.0,20.11111111111111,1.4388888888888889,4.2155555555555555,26.833333333333332,103.11111111111111,5.695555555555555,2.51,0.0,0.0,60.364444444444445,61.28333333333334,62.21333333333333,5.970000000000001,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666
DEN_John Elway,74.3487323943662,245.88732394366198,32.54591549295775,77.95964788732395,15.690140845070422,1.2056338028169014,3.4892957746478874,23.41549295774648,79.84507042253522,4.140563380281691,2.689295774647887,0.9401408450704225,0.0,70.74845070422536,70.8530985915493,72.1525352112676,6.039577464788732,0.028169014084507043,0.09859154929577464,0.0,0.04225352112676056,0.08450704225352113,0.04225352112676056,0.0,0.014084507042253521,0.0,0.04225352112676056,0.0,0.0,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.0,0.014084507042253521,0.056338028169014086,0.07042253521126761,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.09859154929577464,0.1267605633802817,0.0,0.18309859154929578,0.7323943661971831
DEN_Ted Sundquist,73.73484848484848,247.27272727272728,32.0,0.0,16.363636363636363,1.2503030303030302,3.6,24.151515151515152,82.45454545454545,3.745454545454545,2.31030303030303,0.4212121212121212,0.0,72.38242424242424,67.74666666666667,71.79939393939394,5.996060606060606,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.0,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.12121212121212122,0.7878787878787878
DET_Bob Quinn,74.75441176470588,254.35294117647058,32.6985294117647,78.27279411764707,14.558823529411764,1.1688235294117648,3.408235294117647,24.647058823529413,81.3529411764706,4.563235294117647,2.9126470588235294,1.131470588235294,0.0,66.62411764705882,67.84558823529412,68.79794117647059,6.084411764705883,0.058823529411764705,0.029411764705882353,0.0,0.08823529411764706,0.0,0.11764705882352941,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.0,0.0,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.0,0.14705882352941177,0.7647058823529411
DET_Brad Holmes,73.425,233.36,31.955,77.215,3.08,0.8832000000000001,2.5907999999999998,20.2,68.08,1.4072,0.8576,4.64,0.2,76.68520000000001,74.5328,76.3496,6.1716,0.2,0.0,0.0,0.08,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.04,0.08,0.08,0.04,0.0,1.0
DET_Martin Mayhew,73.94318181818181,244.36363636363637,32.52840909090909,52.80681818181818,17.931818181818183,1.5511363636363635,4.3225,30.204545454545453,107.5909090909091,5.576818181818182,3.3227272727272723,0.21318181818181817,0.0,66.79863636363636,70.1475,71.19772727272726,6.077954545454546,0.0,0.1590909090909091,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.022727272727272728,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.11363636363636363,0.0,0.11363636363636363,0.7045454545454546
DET_Matt Millen,73.96283783783784,244.16216216216216,32.15878378378378,0.0,13.972972972972974,1.0056756756756757,2.9143243243243244,22.60810810810811,77.94594594594595,4.107297297297297,2.4886486486486485,0.4848648648648649,0.0,68.89945945945946,67.31297297297297,70.27432432432433,6.091621621621622,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.0,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.10810810810810811,0.7567567567567568
GB_Brian Gutekunst,74.53333333333333,247.13333333333333,32.34791666666667,77.98125,9.4,1.1260000000000001,3.283666666666667,24.341666666666665,85.41666666666667,2.7565000000000004,1.8135000000000001,3.5036666666666667,0.06666666666666667,73.47233333333334,67.70366666666666,70.81016666666666,6.025,0.1,0.0,0.0,0.06666666666666667,0.0,0.08333333333333333,0.016666666666666666,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.05,0.08333333333333333,0.85
GB_Mike Sherman,75.15,273.3,32.6,0.0,17.7,1.358,3.905,26.6,90.3,5.286,3.126,0.0,0.0,68.569,59.90599999999999,66.312,6.019,0.0,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8
GB_Ted Thompson,74.03969387755103,246.9387755102041,32.24494897959184,39.9490306122449,16.122448979591837,1.5412244897959182,4.371326530612245,29.93877551020408,100.34693877551021,5.716326530612245,3.5642857142857145,0.10224489795918366,0.0,69.7330612244898,67.16908163265306,70.06714285714285,6.013469387755102,0.01020408163265306,0.14285714285714285,0.0,0.02040816326530612,0.15306122448979592,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.1326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.1326530612244898,0.0,0.0,0.061224489795918366,0.09183673469387756,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.04081632653061224,0.15306122448979592,0.0,0.12244897959183673,0.7244897959183674
HOU_Bill O'Brien,75.31818181818181,257.27272727272725,32.85227272727273,78.61363636363636,14.181818181818182,1.492727272727273,4.319090909090909,33.27272727272727,105.36363636363636,6.814545454545454,4.066363636363636,2.199090909090909,0.0,73.19181818181818,70.60181818181819,73.08636363636364,6.088181818181818,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.5454545454545454
HOU_Brian Gaine,74.44642857142857,246.57142857142858,33.035714285714285,67.46428571428571,12.714285714285714,0.9057142857142857,2.5914285714285716,18.857142857142858,67.57142857142857,4.03,2.487142857142857,0.0,0.0,74.56142857142858,67.5942857142857,71.56142857142856,5.9957142857142856,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,1.0
HOU_Charlie Casserly,73.45138888888889,237.44444444444446,32.00694444444444,0.0,12.11111111111111,1.001111111111111,2.876666666666667,26.444444444444443,90.05555555555556,4.395,2.5838888888888887,0.5222222222222223,0.0,74.92888888888889,68.50722222222221,73.055,6.046666666666667,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.7222222222222222
HOU_Nick Caserio,74.03333333333333,240.46666666666667,32.34583333333333,77.54583333333333,7.0,0.9283333333333333,2.7153333333333336,14.983333333333333,57.0,1.7023333333333333,1.6766666666666667,4.726,0.23333333333333334,69.01666666666667,71.54633333333332,71.537,6.072666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.1,0.06666666666666667,0.06666666666666667,0.0,0.9666666666666667
HOU_Rick Smith,73.87211764705883,247.83529411764707,32.45758823529412,44.75164705882353,16.776470588235295,1.5083529411764707,4.333647058823529,28.32941176470588,98.92941176470588,5.666588235294118,3.500588235294118,0.0,0.0,68.99894117647058,67.25094117647059,70.21976470588235,6.032235294117648,0.0,0.17647058823529413,0.0,0.0,0.2,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.07058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.0,0.0,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.0,0.0,0.011764705882352941,0.011764705882352941,0.07058823529411765,0.11764705882352941,0.0,0.11764705882352941,0.7529411764705882
IND_Bill Polian,73.190625,241.425,31.821875,0.0,17.05,1.442,4.1585,29.7875,103.425,5.252000000000001,3.2317500000000003,0.11625,0.0,70.7165,64.96549999999999,69.66575,5.99125,0.05,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.075,0.0,0.0,0.05,0.0,0.0,0.0,0.125,0.075,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.1,0.8
IND_Chris Ballard,74.51093220338984,240.77966101694915,32.53406779661017,78.2907627118644,11.11864406779661,1.209322033898305,3.5323728813559323,27.228813559322035,94.1864406779661,3.434067796610169,2.380169491525424,2.9471186440677966,0.03389830508474576,77.56457627118645,70.9793220338983,74.19305084745763,6.046610169491525,0.06779661016949153,0.05084745762711865,0.0,0.15254237288135594,0.0,0.01694915254237288,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.05084745762711865,0.0847457627118644,0.11864406779661017,0.01694915254237288,0.0,0.0,0.1016949152542373,0.05084745762711865,0.13559322033898305,0.01694915254237288,0.11864406779661017,0.8135593220338984
IND_Chris Polian,73.33823529411765,251.8235294117647,32.661764705882355,23.058823529411764,17.941176470588236,1.4023529411764706,3.7111764705882355,27.5,86.70588235294117,5.039411764705882,3.076470588235294,0.28647058823529414,0.0,68.04352941176471,71.43117647058823,71.26,6.044117647058823,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.8235294117647058
IND_Ryan Grigson,74.0725806451613,258.96774193548384,32.645161290322584,78.0524193548387,17.193548387096776,1.4164516129032256,4.078387096774194,24.838709677419356,84.09677419354838,5.194516129032258,3.1416129032258064,0.0,0.0,71.97548387096775,70.5125806451613,72.9767741935484,6.005483870967741,0.0,0.0967741935483871,0.0,0.0,0.1935483870967742,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.0,0.1935483870967742,0.7096774193548387
JAX_David Caldwell,73.90074074074074,238.27777777777777,32.44935185185185,77.77564814814815,11.796296296296296,1.2672222222222222,3.6575925925925925,25.064814814814813,85.35185185185185,4.126296296296296,2.4198148148148144,0.9661111111111111,0.0,72.70444444444445,73.13777777777779,74.47518518518518,6.116851851851852,0.05555555555555555,0.12962962962962962,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.09259259259259259,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.16666666666666666,0.0,0.09259259259259259,0.8148148148148148
JAX_Gene Smith,74.02777777777777,248.16666666666666,32.81944444444444,34.99305555555556,12.666666666666666,1.3077777777777777,3.7344444444444442,28.0,96.44444444444444,5.982777777777778,3.676666666666667,0.0,0.0,64.37,69.47555555555556,68.49722222222222,6.081111111111111,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.5555555555555556
JAX_James Harris,73.4125,236.1,31.9625,0.0,15.7,1.09825,3.1635,24.425,70.2,3.7674999999999996,2.25325,0.22874999999999995,0.0,63.373749999999994,61.817499999999995,64.512,6.012,0.025,0.1,0.025,0.05,0.1,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.1,0.0,0.0,0.025,0.0,0.025,0.075,0.05,0.025,0.025,0.025,0.075,0.025,0.0,0.0,0.0,0.025,0.05,0.1,0.0,0.125,0.725
JAX_Trent Baalke,74.32083333333334,243.96666666666667,32.40416666666667,78.1875,7.066666666666666,0.971,2.8153333333333332,20.033333333333335,71.13333333333334,1.4723333333333335,0.7566666666666667,4.738333333333333,0.16666666666666666,71.488,67.889,70.128,6.062333333333333,0.13333333333333333,0.0,0.0,0.1,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.9333333333333333
KC_Brett Veach,73.639,242.0222222222222,32.21688888888889,77.35577777777779,9.28888888888889,1.0702222222222224,3.1146666666666665,24.81111111111111,84.93333333333334,2.4406666666666665,1.5799999999999998,3.366,0.13333333333333333,75.30222222222223,70.8348888888889,73.65955555555556,6.070666666666667,0.15555555555555556,0.0,0.0,0.08888888888888889,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.044444444444444446,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.022222222222222223,0.0,0.0,0.06666666666666667,0.044444444444444446,0.1111111111111111,0.022222222222222223,0.13333333333333333,0.7777777777777778
KC_Carl Peterson,74.1798780487805,244.609756097561,32.55792682926829,0.0,12.951219512195122,1.3285365853658537,3.8373170731707322,26.317073170731707,78.1219512195122,4.466341463414635,2.6858536585365855,0.0,0.0,67.6090243902439,62.856829268292685,66.81512195121951,6.0148780487804885,0.024390243902439025,0.12195121951219512,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.0,0.024390243902439025,0.07317073170731707,0.17073170731707318,0.0,0.0975609756097561,0.7317073170731707
KC_John Dorsey,73.62,234.24,32.355,77.33,13.72,1.3092000000000001,3.7548000000000004,26.06,89.4,4.5776,2.9536000000000002,0.1936,0.0,70.5372,66.6232,69.2268,5.9563999999999995,0.12,0.16,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.04,0.04,0.12,0.0,0.12,0.84
